Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Region,City,Product_ID,Product_Name,Category,Brand,Quantity,Unit_Price,Unit_Cost,Discount_Percentage,Payment_Method,Customer_Segment,Order_Status,Salesperson
11379,2026-03-01,C11379,Jennifer Ellis,29,Female,South,Delhi,P8309,Monitor,Electronics,HP,3,27681,20066,15,Debit Card,Small Business,Delivered,Divya
11380,2026-04-21,C11380,Craig Morris,36,Female,West,Delhi,P8008,Laptop,Accessories,Apple,1,6438,364,20,Cash,Small Business,Delivered,Kumar
11381,2026-02-15,C11381,David Smith,53,Male,West,Mumbai,P4498,Tablet,Electronics,Samsung,2,48988,2841,10,Debit Card,Corporate,Returned,Arun
11382,2024-07-15,C11382,Amanda Watts,40,Female,West,Bangalore,P6077,Laptop,Accessories,Apple,5,17660,15190,10,Credit Card,Corporate,Cancelled,Raj
11383,2025-02-20,C11383,Eric Hill,46,Male,South,Chennai,P3031,Mobile,Electronics,Dell,9,78411,47799,20,Credit Card,Consumer,Returned,Raj
11384,2024-10-25,C11384,Julia Dean,32,Male,South,Hyderabad,P7911,Monitor,Electronics,Logitech,1,14185,26484,5,Debit Card,Corporate,Returned,Priya
11385,2026-01-14,C11385,Shawn Holden,32,Male,East,Pune,P6049,Tablet,Accessories,Samsung,7,3615250,47494,5,Cash,Small Business,Returned,Divya
11386,2025-10-01,C11386,John Montgomery Jr.,23,Female,East,Delhi,P3415,Printer,Electronics,HP,7,69771,871,15,Net Banking,Consumer,Returned,Priya
11387,2025-12-01,C11387,Andrea Smith,59,Male,North,Delhi,P7940,Tablet,Electronics,Dell,3,43879,35966,5,Net Banking,Consumer,Returned,Raj
11388,2025-12-10,C11388,Donald Espinoza,45,Male,North,Mumbai,P3441,Keyboard,Electronics,Lenovo,3,69522,42479,10,Net Banking,Consumer,Returned,Raj
11389,2026-06-09,C11389,Nathan Johnson,51,Male,East,Bangalore,P1524,Laptop,Accessories,HP,9,21574,34745,0,UPI,Small Business,Cancelled,Divya
11390,2026-02-23,C11390,Willie Savage,32,Female,West,Mumbai,P2689,Mobile,Electronics,Logitech,2,77669,6137,5,Debit Card,Small Business,Pending,Raj
11391,2025-09-02,C11391,Alex Green,51,Female,West,Pune,P6321,Tablet,Accessories,Lenovo,3,51309,52455,10,Credit Card,Corporate,Cancelled,Priya
11392,2026-03-19,C11392,Michele Garcia,48,Male,North,Mumbai,P2352,Tablet,Accessories,Lenovo,2,23972,29231,5,UPI,Consumer,Delivered,Priya
11393,2025-11-29,C11393,Chad Davis,47,Male,East,Delhi,P7086,Tablet,Electronics,HP,1,57548,41883,15,Cash,Corporate,Delivered,Divya
11394,2025-11-11,C11394,Jamie Stanley,47,Male,South,Mumbai,P5391,Tablet,Electronics,Apple,6,48933,18365,5,UPI,Consumer,Pending,Kumar
11395,2024-07-07,C11395,Lori Williams,28,Female,North,Bangalore,P7952,Printer,Accessories,HP,5,3510508,51799,0,Net Banking,Corporate,Delivered,Divya
11396,2024-11-15,C11396,Barry Wall,48,Female,South,Pune,P4034,Keyboard,Electronics,Samsung,7,67812,53049,15,Net Banking,Corporate,Delivered,Divya
11397,2025-09-21,C11397,Dr. Mark Kramer,48,Male,South,Pune,P7179,Printer,Electronics,Lenovo,2,63333,57679,20,Cash,Small Business,Cancelled,Divya
11398,2024-12-20,C11398,,59,Male,West,Bangalore,P6015,Monitor,Accessories,Dell,7,16444,50583,15,Cash,Small Business,Returned,Arun
11399,2025-11-14,C11399,Chelsea Lloyd,21,Male,East,Chennai,P7929,Tablet,Electronics,Dell,6,75084,56356,10,Credit Card,Small Business,Returned,Arun
11400,2024-06-21,C11400,James Gordon,46,Male,South,Chennai,P2638,Printer,Accessories,,6,56789,50373,0,Credit Card,Consumer,Cancelled,Divya
11401,2025-11-05,C11401,Todd Knight,49,Male,North,Bangalore,P7075,Mouse,Accessories,,7,14842,38933,10,UPI,Corporate,Pending,Divya
11402,2025-12-26,C11402,Laura Parker,25,Male,West,Delhi,P4463,Mouse,Electronics,Apple,1,31326,11452,20,UPI,Corporate,Delivered,Kumar
11403,2025-02-15,C11403,John Harrison,35,Female,South,Delhi,P2032,Mouse,Electronics,Samsung,7,69469,37956,20,Net Banking,Corporate,Pending,Divya
11404,2025-02-09,C11404,Mrs. Julia Ingram,34,Male,West,Mumbai,P8013,Mobile,Accessories,,5,21271,11250,5,Cash,Consumer,Delivered,Raj
11405,2025-08-03,C11405,Chelsea Jordan,55,Male,East,Pune,P7887,Mouse,Accessories,Logitech,2,13122,5606,20,UPI,Small Business,Returned,Arun
11406,2025-12-28,C11406,Robert Brooks,40,Female,East,,P9065,Mobile,Electronics,HP,7,47421,53922,0,Cash,Small Business,Returned,Kumar
11407,2025-12-26,C11407,Patrick Johnson,18,Female,South,Mumbai,P2439,Keyboard,Electronics,Logitech,1,2552,35123,10,Net Banking,Corporate,Cancelled,Raj
11408,2025-08-30,C11408,Alvin Howard,55,Female,North,Chennai,P3275,Mouse,Accessories,Dell,9,63853,54801,0,Credit Card,Consumer,Pending,Divya
11409,2024-11-25,C11409,Christopher Martinez,50,,West,Chennai,P2326,Mouse,Accessories,Logitech,7,2722,4472,15,Debit Card,Small Business,Pending,Priya
11410,2024-10-29,C11410,Kenneth Espinoza,150,Male,North,Chennai,P2687,Printer,Accessories,Dell,4,14096,26411,10,Credit Card,Consumer,Delivered,Raj
11411,2024-09-16,C11411,Justin Francis,42,Female,North,Hyderabad,P1200,Mouse,Accessories,Lenovo,7,74962,2647,20,Cash,Consumer,Pending,Raj
11412,2024-09-28,C11412,Dana Smith,31,Male,South,Bangalore,P1355,Printer,Electronics,Dell,3,56979,54161,10,Net Banking,Small Business,Pending,Divya
11413,2025-04-20,C11413,Thomas Lee,56,Female,North,Delhi,P8742,Printer,Accessories,Logitech,7,68213,58889,15,Cash,Small Business,Delivered,Raj
11414,2025-12-31,C11414,Jimmy Johnson,51,Male,North,Chennai,P8261,Mobile,Accessories,Apple,7,30871,1075,15,Cash,Corporate,Cancelled,Kumar
11415,2024-12-14,C11415,Lisa Garcia,49,Male,East,Chennai,P9126,Mobile,Electronics,Logitech,6,61652,49361,20,UPI,Corporate,Delivered,Priya
11416,2024-10-05,C11416,Barbara Kerr,48,Female,North,Mumbai,P9818,Keyboard,Electronics,Samsung,2,62984,22502,10,Net Banking,Corporate,Cancelled,Divya
11417,2025-07-24,C11417,Jose Garcia,54,Male,West,Pune,P8802,Laptop,Electronics,Dell,7,4627,18924,15,XYZPay,Corporate,Delivered,Kumar
11418,2025-07-04,C11418,Jesus Santana,24,,West,Delhi,P8101,Laptop,Accessories,Logitech,9,65836,49931,15,Cash,Corporate,Pending,Divya
11419,2026-05-25,C11419,Michael Haas,37,Male,South,Mumbai,P9086,Mobile,Accessories,Samsung,8,39688,14807,10,Credit Card,Corporate,Pending,Priya
11420,2025-03-05,C11420,Elizabeth Dennis,19,Female,North,Delhi,P7463,Mouse,Accessories,Lenovo,7,25481,49581,0,Cash,Corporate,Pending,Priya
11421,2025-04-07,C11421,Jeffrey Johnson,50,Female,North,Delhi,P6220,Keyboard,Electronics,Logitech,9,46529,24753,0,Credit Card,Corporate,Pending,Kumar
11422,2026-06-13,C11422,Beth Adkins,30,Male,North,Delhi,P5635,Printer,Accessories,Samsung,3,12431,25875,20,Debit Card,Consumer,Delivered,Priya
11423,2025-03-23,C11423,Robert Barrett,58,Female,West,Bangalore,P1999,Laptop,Accessories,Dell,4,79499,7470,20,Credit Card,Consumer,Pending,Raj
11424,2024-12-13,C11424,Mackenzie Wright,51,Female,East,Pune,P6711,Printer,Accessories,HP,1,71909,34282,10,Credit Card,Corporate,Delivered,Priya
11425,2026-04-17,C11425,,30,Female,South,Hyderabad,P8267,Tablet,Electronics,HP,7,65649,1531,10,Cash,Small Business,Delivered,Raj
11426,2026-02-10,C11426,Harry Leblanc,22,Female,East,Hyderabad,P6883,Tablet,Electronics,Apple,2,26314,25747,0,UPI,Small Business,Delivered,Arun
11427,2025-11-20,C11427,Jeff Suarez,37,Male,East,Pune,P9804,Mobile,Electronics,Lenovo,5,74145,16469,15,Credit Card,Small Business,Pending,Raj
11428,2025-10-31,C11428,Darryl Jones,52,Male,South,Mumbai,P6540,Laptop,Electronics,Logitech,4,27830,12756,0,UPI,Small Business,Delivered,Kumar
11429,2025-10-04,C11429,Kelly Miller,31,Female,East,Delhi,P6072,Tablet,Electronics,Dell,9,56976,33762,20,Cash,Consumer,Pending,Arun
11430,2026-01-26,C11430,Michelle Silva,43,Female,South,Mumbai,P4421,Keyboard,Accessories,Samsung,4,62971,37285,0,Cash,Corporate,Returned,Raj
11431,2024-07-12,C11431,Joseph Martin,46,Male,North,,P9420,Mobile,Electronics,HP,4,50983,7918,0,Debit Card,Small Business,Delivered,Raj
11432,2024-06-28,C11432,Eric Alexander,29,,East,Bangalore,P6874,Mobile,Accessories,Logitech,3,49846,28995,10,Cash,Corporate,Delivered,Priya
11433,2025-01-11,C11433,Victoria Ross,23,Male,West,Bangalore,P1979,Laptop,Electronics,Logitech,2,9208,14163,5,Debit Card,Corporate,Pending,Priya
11434,2024-06-19,C11434,John Buchanan,41,Male,North,,P4001,Keyboard,Accessories,Logitech,5,65293,28642,5,Cash,Corporate,Returned,Arun
11435,2025-08-18,C11435,John Allen,53,Male,South,Pune,P7656,Keyboard,Accessories,Apple,3,36771,37271,10,UPI,Small Business,Returned,Priya
11436,2026-04-12,C11436,Audrey Acevedo,57,Female,South,Chennai,P3245,Keyboard,Electronics,Lenovo,8,38970,13772,5,Debit Card,Consumer,Pending,Divya
11437,2024-10-03,C11437,Jodi Burke,35,Male,East,Bangalore,P2282,Mobile,Accessories,Dell,3,19223,12963,0,Debit Card,Corporate,Pending,Divya
11438,2025-09-17,C11438,David Swanson,51,Female,East,Chennai,P5450,Printer,Accessories,Logitech,9,60862,53141,15,Cash,Corporate,Pending,Divya
11439,2024-10-12,C11439,Maria Young,33,Female,West,Bangalore,P4147,Tablet,Accessories,Apple,6,59131,30275,20,Cash,Small Business,Pending,Kumar
11440,2025-03-27,C11440,Evan Burgess,20,Female,West,Bangalore,P7388,Mouse,Accessories,Lenovo,7,43078,34619,15,Debit Card,Corporate,Pending,Arun
11441,2025-10-13,C11441,Diane Johnson,18,Female,North,Bangalore,P3652,Mouse,Electronics,HP,4,71909,57983,15,Cash,Corporate,Pending,Arun
11442,2026-03-07,C11442,James Ross,20,Female,South,Chennai,P5852,Mouse,Electronics,HP,2,33378,52397,5,Debit Card,Consumer,Pending,Raj
11443,2025-10-04,C11443,Daniel Morgan,39,Female,South,Chennai,P3387,Mouse,Accessories,HP,5,4261,36837,20,Credit Card,Small Business,Cancelled,Divya
11444,2025-04-30,C11444,Shelby Chambers,46,Female,East,Pune,P2872,Printer,Electronics,HP,5,69265,17103,15,Credit Card,Corporate,Cancelled,Raj
11445,2024-07-10,C11445,Carla Brooks,58,,North,Mumbai,P7229,Printer,Accessories,Dell,2,7160,10980,5,UPI,Consumer,Delivered,Divya
11446,2025-04-16,C11446,Zachary Sanders,25,,South,Delhi,P4167,Monitor,Electronics,HP,8,53787,25395,0,UPI,Corporate,Cancelled,Arun
11447,2025-05-13,C11447,Gregory Carlson,22,Male,South,Hyderabad,P2685,Monitor,Accessories,Logitech,7,22564,11733,5,Debit Card,Corporate,Cancelled,Kumar
11448,2024-06-22,C11448,Robert Houston,35,Male,South,Bangalore,P3770,Keyboard,Electronics,Samsung,1,76494,3705,0,Net Banking,Small Business,Pending,Priya
11449,2025-01-24,C11449,Angela Harrison,28,Female,West,Mumbai,P7744,Monitor,Electronics,Logitech,9,46646,10005,20,Debit Card,Small Business,Delivered,Raj
11450,2026-05-22,C11450,Aaron Gilbert,27,Female,East,Delhi,P2860,Mobile,Accessories,Apple,4,32765,10674,20,Credit Card,Corporate,Pending,Arun
11451,2025-05-16,C11451,,24,Female,West,Chennai,P8674,Mouse,Electronics,Samsung,3,42135,56834,5,Debit Card,Small Business,Cancelled,Arun
11452,2025-07-09,C11452,Christopher Fuller,54,Male,West,Delhi,P9144,Monitor,Accessories,Dell,7,14290,17109,10,UPI,Small Business,Pending,Arun
11453,2024-09-06,C11453,Alyssa Wolfe,36,Female,North,Chennai,P6354,Monitor,Accessories,Dell,4,40904,27273,5,Debit Card,Consumer,Pending,Raj
11454,2026-02-15,C11454,,19,Male,North,Hyderabad,P6160,Mouse,Electronics,Samsung,6,42502,25743,5,Credit Card,Small Business,Delivered,Raj
11455,2024-06-22,C11455,Angela Smith,46,Female,East,Delhi,P5362,Mobile,Electronics,Logitech,4,29471,24776,5,Net Banking,Small Business,Returned,Divya
11456,2025-04-24,C11456,Mark Ochoa,39,Female,East,Pune,P4765,Mouse,Accessories,Lenovo,6,76414,59825,10,Credit Card,Consumer,Delivered,Divya
11457,2026-05-06,C11457,Robert Hodges,24,Male,South,Bangalore,P2856,Tablet,Electronics,HP,2,36612,59414,5,Credit Card,Consumer,Returned,Priya
11458,2026-01-26,C11458,Brenda Johnson,55,Female,North,Pune,P4434,Monitor,Electronics,Apple,1,28318,4328,20,UPI,Corporate,Pending,Divya
11459,2025-05-10,C11459,Mark Long,37,Male,West,Mumbai,P2098,Mouse,Electronics,Dell,2,29689,52685,15,Cash,Consumer,Delivered,Priya
11460,2025-05-27,C11460,Tina Thompson,54,Female,East,Mumbai,P7219,Printer,Electronics,Logitech,8,6718,30527,5,UPI,Consumer,Delivered,Divya
11461,2025-07-30,C11461,Natasha Franklin,25,Male,North,Hyderabad,P4571,  Keyboard  ,Electronics,Dell,6,62507,12749,15,UPI,Small Business,Pending,Kumar
11462,2026-03-24,C11462,Summer Lowe,51,Female,North,Pune,P8921,Laptop,Electronics,Logitech,7,32809,23290,20,Debit Card,Corporate,Delivered,Kumar
11463,2026-01-25,C11463,Virginia Gibson,46,Female,East,Mumbai,P1039,Tablet,Electronics,Dell,7,58811,43480,5,Net Banking,Small Business,Returned,Kumar
11464,2025-10-31,C11464,James Guzman,57,Female,East,Chennai,P5228,Printer,Electronics,Dell,4,49803,10390,20,Net Banking,Consumer,Returned,Kumar
11465,2025-10-06,C11465,Lisa Barry,28,Male,West,Bangalore,P6689,Monitor,Electronics,Apple,4,3773,53896,5,Debit Card,Small Business,Delivered,Priya
11466,2025-09-15,C11466,Maria Jones,47,Male,West,Bangalore,P6656,Monitor,Electronics,Lenovo,6,57070,19765,5,Debit Card,Consumer,Delivered,Kumar
11467,2026-03-25,C11467,Brian Reed,45,,South,Pune,P7769,Printer,Electronics,Samsung,7,40245,30927,5,Credit Card,Consumer,Delivered,Divya
11468,2025-03-17,C11468,Frederick Molina,55,Male,West,Chennai,P5588,Monitor,Electronics,Logitech,5,63296,49957,0,Cash,Consumer,Delivered,Divya
11469,2025-01-31,C11469,,59,Male,West,Hyderabad,P1698,Keyboard,Electronics,Logitech,9,1733,25537,20,Credit Card,Corporate,Returned,Priya
11470,2026-01-11,C11470,Lisa Keith,44,Male,West,Bangalore,P2534,Mobile,Electronics,Apple,9,32063,37634,20,Cash,Consumer,Cancelled,Raj
11471,2025-05-12,C11471,Kenneth Romero,52,Male,South,Delhi,P7344,Tablet,Accessories,Apple,3,21225,10522,15,Credit Card,Consumer,Delivered,Raj
11472,2024-09-10,C11472,Luke Clark,23,Male,South,Chennai,P2405,  Monitor  ,Electronics,Logitech,5,31209,43312,10,UPI,Consumer,Delivered,Raj
11473,2025-08-15,C11473,Michael Contreras,23,Male,North,Pune,P4782,Keyboard,Electronics,Apple,7,46453,42573,15,Net Banking,Corporate,Delivered,Priya
11474,2024-12-13,C11474,John Weber,29,Male,East,Hyderabad,P4939,Mobile,Electronics,Logitech,3,72689,33768,0,Credit Card,Corporate,Returned,Raj
11475,2026-04-20,C11475,Michael Edwards,18,Male,South,Mumbai,P9146,Laptop,Accessories,Logitech,9,26740,23811,0,Net Banking,Small Business,Delivered,Arun
11476,2026-01-11,C11476,Jennifer Lam,51,Male,East,Delhi,P3070,Keyboard,Accessories,Apple,1,53792,37122,15,Credit Card,Small Business,Pending,Priya
11477,2025-04-01,C11477,Kristin Miller,43,,West,Chennai,P6531,,Electronics,Dell,6,54676,24542,10,Cash,Corporate,Pending,Kumar
11478,2025-10-02,C11478,Lauren Cooper,54,Female,East,Hyderabad,P7378,Keyboard,Accessories,Dell,8,50994,58618,20,UPI,Consumer,Pending,Kumar
11479,2025-12-04,C11479,Michael Foley,42,Female,West,Delhi,P8720,Monitor,Accessories,Apple,3,14586,18372,5,Net Banking,Corporate,Delivered,Priya
11480,2025-01-12,C11480,Nicole Lopez,45,Female,South,Mumbai,P7188,Keyboard,Electronics,Logitech,5,75448,31665,15,Debit Card,Consumer,Returned,Arun
11481,2026-03-26,C11481,Mark Hernandez DDS,31,Female,West,Bangalore,P9148,Keyboard,Electronics,,5,65735,4314,10,Debit Card,Consumer,Delivered,Raj
11482,2026-06-08,C11482,Duane Griffin,25,Male,North,Bangalore,P1695,Laptop,Electronics,,2,19882,37676,20,Net Banking,Consumer,Cancelled,Divya
11483,2026-04-04,C11483,Danielle Hall MD,51,Male,North,Mumbai,P6953,Keyboard,Electronics,Dell,2,38193,17815,5,Cash,Small Business,Cancelled,Kumar
11484,2026-05-30,C11484,Amy Davis,56,Female,East,Delhi,P5166,Mobile,Accessories,Apple,1,27604,14432,5,Credit Card,Corporate,Cancelled,Arun
11485,2025-05-30,C11485,Crystal Middleton,20,Female,North,Hyderabad,P2398,Tablet,Electronics,Samsung,2,72730,21930,20,Net Banking,Small Business,Cancelled,Raj
11486,2024-12-24,C11486,Adam Crawford,32,Female,North,Delhi,P9563,Monitor,Accessories,HP,1,21455,21108,20,Cash,Corporate,Delivered,Raj
11487,2025-10-27,C11487,Tina Horton,42,Female,East,Hyderabad,P7066,Keyboard,Accessories,HP,1,67706,23941,0,Net Banking,Corporate,Pending,Divya
11488,2025-01-06,C11488,Kimberly Cook MD,32,,East,Hyderabad,P6791,Monitor,Electronics,Logitech,6,31996,15962,0,UPI,Small Business,Pending,Priya
11489,2025-01-27,C11489,Lisa Harris,56,Male,North,Hyderabad,P4299,Laptop,Electronics,Logitech,7,21150,8880,15,Credit Card,Small Business,Cancelled,Priya
11490,2025-05-26,C11490,Ashley Powell,50,Female,South,Hyderabad,P9309,Keyboard,Electronics,Dell,5,69972,8237,15,Net Banking,Small Business,Delivered,Kumar
11491,2024-11-24,C11491,Kristin Mcclure,23,Female,West,Bangalore,P7312,Monitor,Accessories,Dell,8,76009,6839,10,Debit Card,Small Business,Cancelled,Divya
11492,2025-05-27,C11492,Christina Johnston,46,Female,South,Chennai,P3964,Laptop,Accessories,Samsung,5,42122,43625,0,Net Banking,Consumer,Delivered,Arun
11493,2025-09-14,C11493,Sharon Jackson,38,Female,East,Pune,P4972,Laptop,Electronics,Logitech,2,53662,10100,20,Cash,Small Business,Cancelled,Raj
11494,2025-11-14,C11494,Bruce Nolan,42,,East,,P5481,Mouse,Accessories,Logitech,6,29469,30345,0,Net Banking,Consumer,Delivered,Divya
11495,2025-02-25,C11495,Kimberly Vargas,35,Female,West,Hyderabad,P2230,Printer,Accessories,Logitech,6,9819,49491,10,UPI,Corporate,Cancelled,Priya
11496,2026-04-24,C11496,William Ford,43,Female,North,Mumbai,P9590,Mobile,Accessories,Lenovo,9,65941,22984,10,Credit Card,Consumer,Pending,Arun
11497,2024-07-21,C11497,Justin Silva,32,Female,East,Chennai,P1294,Tablet,Electronics,Samsung,2,44734,37256,10,Debit Card,Consumer,Pending,Arun
11498,2025-04-20,C11498,Benjamin Rodriguez,50,Male,West,Pune,P6400,Tablet,Accessories,HP,3,5888,53629,10,Debit Card,Corporate,Pending,Divya
11499,2025-04-04,C11499,Patrick Guerrero,46,Female,North,Bangalore,P5538,Printer,Electronics,Lenovo,5,72252,35574,5,Cash,Consumer,Pending,Arun
11500,2024-12-02,C11500,Russell Collins,57,Female,North,Bangalore,P1117,Monitor,Accessories,Samsung,9,7900,51457,20,Cash,Consumer,Returned,Arun
11501,2024-09-02,C11501,Jennifer Deleon,21,Female,East,Delhi,P2520,Keyboard,Accessories,Apple,5,67790,12023,15,Debit Card,Consumer,Returned,Kumar
11502,2026-05-23,C11502,Renee Gregory,34,Male,East,Hyderabad,P7582,Mouse,Electronics,,8,39847,59549,0,Debit Card,Consumer,Cancelled,Kumar
11503,2024-10-09,C11503,John Johnson,32,Male,West,Mumbai,P5684,Monitor,Accessories,Logitech,5,10814,39166,20,UPI,Small Business,Delivered,Kumar
11504,2024-11-13,C11504,Shelby Clark,42,Male,West,Delhi,P1333,Mobile,Accessories,Apple,5,66328,42130,20,Net Banking,Consumer,Pending,Raj
11505,2026-05-20,C11505,Michael Hurley,53,Male,West,Mumbai,P2277,Laptop,Electronics,Dell,5,73838,7014,10,Net Banking,Small Business,Cancelled,Divya
11506,2025-10-26,C11506,Colleen Ramsey,0,Male,North,Hyderabad,P2898,Monitor,Electronics,HP,6,36353,40278,0,Cash,Consumer,Pending,Arun
11507,2025-10-10,C11507,Heather Moyer,52,,East,Mumbai,P9462,Mobile,Accessories,Dell,2,52658,15559,20,Credit Card,Small Business,Cancelled,Raj
11508,2024-08-23,C11508,David Chavez MD,35,Female,North,,P1377,Laptop,Electronics,HP,4,67327,48291,20,Net Banking,Small Business,Cancelled,Priya
11509,2025-10-03,C11509,Shawn Moyer,40,Male,East,Hyderabad,P5012,Monitor,Electronics,Logitech,6,16170,8188,0,Cash,Small Business,Delivered,Kumar
11510,2024-10-09,C11510,Michael Gonzalez,43,Female,South,Chennai,P5815,Tablet,Accessories,Dell,5,5111,15293,0,Credit Card,Small Business,Delivered,Divya
11511,2025-02-28,C11511,Mark Bradley,51,Female,North,,P1183,Keyboard,Accessories,Samsung,4,14896,541,20,Credit Card,Small Business,Returned,Arun
11512,2025-05-02,C11512,Justin Valdez,49,Female,North,,P3600,Mobile,Electronics,HP,4,4758,7383,0,Net Banking,Consumer,Returned,Raj
11513,2024-11-09,C11513,Russell Caldwell,39,,West,Chennai,P8172,Mouse,Accessories,Apple,8,57495,14554,20,Debit Card,Corporate,Delivered,Raj
11514,2024-11-01,C11514,Mr. Benjamin Arroyo,41,Male,South,Mumbai,P4438,Mobile,Electronics,HP,4,68580,30228,15,UPI,Corporate,Delivered,Priya
11515,2024-07-06,C11515,James Bradshaw,56,Female,South,Hyderabad,P5179,Monitor,Electronics,Samsung,7,73163,9245,10,Net Banking,Small Business,Returned,Divya
11516,2025-06-16,C11516,Diana Harris,31,,East,Delhi,P5348,Printer,Electronics,Dell,1,28972,43009,0,Cash,Consumer,Cancelled,Arun
11517,2024-09-07,C11517,Sarah Dunn,29,Male,East,Bangalore,P4320,Monitor,Electronics,Dell,2,22801,10590,15,Cash,Corporate,Delivered,Arun
11518,2026-02-10,C11518,Kimberly Simpson,24,Male,West,Bangalore,P9167,Monitor,Electronics,Samsung,5,57386,17684,20,Credit Card,Small Business,Returned,Raj
11519,2025-09-02,C11519,Michelle Jones,59,Female,South,Hyderabad,P8269,Mobile,Electronics,Samsung,9,21230,24816,20,Debit Card,Corporate,Cancelled,Kumar
11520,2025-07-24,C11520,Joseph Adams,51,,South,Bangalore,P9686,Mobile,Electronics,Logitech,7,61038,8726,20,Cash,Small Business,Returned,Priya
11521,2025-03-28,C11521,Kayla Sullivan,21,Male,North,Delhi,P2503,Mouse,Accessories,Lenovo,2,67304,13001,20,Debit Card,Consumer,Pending,Kumar
11522,2025-03-01,C11522,Shawn Davis,26,Female,West,Pune,P4078,Tablet,Accessories,Apple,8,26334,1911,20,UPI,Consumer,Delivered,Divya
11523,2025-02-02,C11523,Justin Walton,43,Male,East,Bangalore,P5054,Keyboard,Electronics,Dell,3,40815,55135,20,Cash,Small Business,Returned,Kumar
11524,2025-01-12,C11524,David Collins,59,Male,East,Bangalore,P2015,Mouse,Accessories,Logitech,5,17805,49591,0,Credit Card,Corporate,Cancelled,Priya
11525,2025-09-26,C11525,Samuel Rivera,54,Female,South,Bangalore,P2229,Mouse,Electronics,HP,7,53297,37858,5,UPI,Corporate,Pending,Divya
11526,2024-10-15,C11526,Nicholas Ortiz,26,Female,West,Chennai,P1100,Keyboard,Electronics,Samsung,3,5532,41223,10,Cash,Corporate,Returned,Raj
