Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Region,City,Product_ID,Product_Name,Category,Brand,Quantity,Unit_Price,Unit_Cost,Discount_Percentage,Payment_Method,Customer_Segment,Order_Status,Salesperson,Revenue,Profit,Profit_Margin,Order_Year,Order_Month,Month_Name,Quater,Day_Name,Average_Order_Value
13121,2025-06-28,C13121,John Blake MD,51,Female,South,Bangalore,P8932,Laptop,Accessories,Lenovo,4,10077,8636,0,Net Banking,Small Business,Returned,Divya,40308,31672,0.79,2025.0,6.0,June,2.0,Saturday,10077.0
13122,2025-12-04,C13122,Michelle Gray,55,Female,North,Hyderabad,P4632,Laptop,Electronics,Unknown Brand,1,40674,13858,15,UPI,Small Business,Pending,Divya,40674,26816,0.66,2025.0,12.0,December,4.0,Thursday,40674.0
13123,2025-03-31,C13123,Amy Russell,33,Male,North,Delhi,P3417,Monitor,Accessories,Logitech,5,34610,16386,5,Cash,Consumer,Cancelled,Priya,173050,156664,0.91,2025.0,3.0,March,1.0,Monday,34610.0
13124,2024-11-30,C13124,Rhonda Crosby,24,Male,South,Hyderabad,P2233,Keyboard,Electronics,Samsung,9,63364,25133,10,Debit Card,Consumer,Pending,Raj,570276,545143,0.96,2024.0,11.0,November,4.0,Saturday,63364.0
13125,2025-03-30,C13125,Mary Johnson,54,Female,West,Mumbai,P7057,Mouse,Electronics,Lenovo,8,4684820,39860,15,UPI,Small Business,Returned,Kumar,37478560,37438700,1.0,2025.0,3.0,March,1.0,Sunday,4684820.0
13126,2026-01-18,C13126,Eduardo Jimenez,23,Male,East,Hyderabad,P9481,Tablet,Electronics,Lenovo,6,26822,18700,5,Cash,Consumer,Pending,Divya,160932,142232,0.88,2026.0,1.0,January,1.0,Sunday,26822.0
13127,2024-09-12,C13127,Mariah Perry,54,Female,North,Chennai,P5732,Keyboard,Accessories,HP,9,58160,54477,10,UPI,Corporate,Returned,Kumar,523440,468963,0.9,2024.0,9.0,September,3.0,Thursday,58160.0
13128,2024-09-02,C13128,Erik Pratt,51,Male,South,Chennai,P1272,Monitor,Electronics,HP,9,51466,49747,15,Debit Card,Corporate,Returned,Kumar,463194,413447,0.89,2024.0,9.0,September,3.0,Monday,51466.0
13129,2024-08-31,C13129,Alyssa Graham,49,Female,North,Mumbai,P8061,Mobile,Electronics,Apple,2,3614,49485,10,Credit Card,Corporate,Pending,Arun,7228,-42257,-5.85,2024.0,8.0,August,3.0,Saturday,3614.0
13130,2026-04-20,C13130,Craig Thompson,30,Male,West,Pune,P2901,Mouse,Accessories,Dell,8,53082,21036,15,UPI,Small Business,Cancelled,Arun,424656,403620,0.95,2026.0,4.0,April,2.0,Monday,53082.0
13131,2024-08-27,C13131,Edward Kim,32,Male,North,Mumbai,P1493,Printer,Accessories,Lenovo,3,32206,38226,20,UPI,Consumer,Cancelled,Priya,96618,58392,0.6,2024.0,8.0,August,3.0,Tuesday,32206.0
13132,2026-03-09,C13132,Michael Oneal,54,Female,North,Hyderabad,P1530,Mobile,Accessories,Samsung,8,38076,12389,5,Cash,Corporate,Pending,Kumar,304608,292219,0.96,2026.0,3.0,March,1.0,Monday,38076.0
13133,2026-06-16,C13133,Tammy Kelley,25,Male,West,Mumbai,P7775,Keyboard,Accessories,Dell,9,51046,27016,15,Credit Card,Small Business,Cancelled,Priya,459414,432398,0.94,2026.0,6.0,June,2.0,Tuesday,51046.0
13134,2024-10-03,C13134,Unknown Customer,51,Female,North,Delhi,P5328,Laptop,Accessories,Samsung,3,79406,12512,15,Cash,Corporate,Delivered,Arun,238218,225706,0.95,2024.0,10.0,October,4.0,Thursday,79406.0
13135,2026-02-15,C13135,Tracie Holden,39,Female,East,Delhi,P7689,Mouse,Accessories,Samsung,3,1615,47556,10,Cash,Small Business,Returned,Priya,4845,-42711,-8.82,2026.0,2.0,February,1.0,Sunday,1615.0
13136,2024-08-19,C13136,Rebecca King,41,Female,North,Mumbai,P2502,Mouse,Accessories,Apple,6,7759,6193,15,Cash,Consumer,Cancelled,Kumar,46554,40361,0.87,2024.0,8.0,August,3.0,Monday,7759.0
13137,2025-06-29,C13137,Maria Parks,28,Female,North,Mumbai,P6215,Printer,Accessories,HP,4,23590,22565,15,Credit Card,Corporate,Delivered,Priya,94360,71795,0.76,2025.0,6.0,June,2.0,Sunday,23590.0
13138,2024-10-14,C13138,Timothy Cowan,36,Male,East,Delhi,P8051,Keyboard,Accessories,Dell,7,26164,26314,5,UPI,Small Business,Returned,Priya,183148,156834,0.86,2024.0,10.0,October,4.0,Monday,26164.0
13139,2024-07-21,C13139,Adrienne Lopez,50,Male,West,Delhi,P7356,Printer,Accessories,Samsung,7,40004,20324,5,Credit Card,Corporate,Returned,Priya,280028,259704,0.93,2024.0,7.0,July,3.0,Sunday,40004.0
13140,2025-07-09,C13140,Kelly Ellis,22,Female,North,Delhi,P4490,Mouse,Accessories,Samsung,5,47188,9672,10,UPI,Corporate,Pending,Divya,235940,226268,0.96,2025.0,7.0,July,3.0,Wednesday,47188.0
13141,2024-12-22,C13141,Donald Ruiz,19,Male,East,Mumbai,P9663,Mouse,Electronics,Dell,9,48607,42167,0,Cash,Consumer,Delivered,Divya,437463,395296,0.9,2024.0,12.0,December,4.0,Sunday,48607.0
13142,2025-08-31,C13142,Unknown Customer,53,Unknown Gender,South,Pune,P7026,  Laptop  ,Accessories,Logitech,2,35431,50284,0,Cash,Consumer,Delivered,Divya,70862,20578,0.29,2025.0,8.0,August,3.0,Sunday,35431.0
13143,2024-11-23,C13143,Lauren Wilkins,49,Male,North,Bangalore,P6039,Laptop,Electronics,Dell,4,54732,1917,5,Net Banking,Corporate,Delivered,Raj,218928,217011,0.99,2024.0,11.0,November,4.0,Saturday,54732.0
13144,2024-08-30,C13144,April Robertson,36,Female,East,Bangalore,P8371,Printer,Electronics,Unknown Brand,8,66962,38400,20,Cash,Small Business,Returned,Raj,535696,497296,0.93,2024.0,8.0,August,3.0,Friday,66962.0
13145,2024-11-28,C13145,Jon Bryan,27,Female,South,Bangalore,P2929,Printer,Electronics,Lenovo,6,63540,12258,0,Net Banking,Small Business,Pending,Kumar,381240,368982,0.97,2024.0,11.0,November,4.0,Thursday,63540.0
13146,2025-01-31,C13146,Nathan Anderson,27,Male,East,Chennai,P3309,  Tablet  ,Accessories,Samsung,1,44006,45064,10,Cash,Small Business,Pending,Raj,44006,-1058,-0.02,2025.0,1.0,January,1.0,Friday,44006.0
13147,2025-12-05,C13147,Joshua Snyder,46,Female,South,Chennai,P8898,Mobile,Electronics,Logitech,1,56801,48812,20,Cash,Corporate,Cancelled,Raj,56801,7989,0.14,2025.0,12.0,December,4.0,Friday,56801.0
13148,2025-08-24,C13148,Steven Fleming,46,Unknown Gender,North,Chennai,P1044,Laptop,Accessories,Logitech,9,22777,44199,0,Debit Card,Consumer,Returned,Raj,204993,160794,0.78,2025.0,8.0,August,3.0,Sunday,22777.0
13149,2026-02-21,C13149,Scott Lawson,40,Male,East,Chennai,P1110,Mobile,Accessories,Logitech,3,41496,13051,20,Net Banking,Consumer,Pending,Divya,124488,111437,0.9,2026.0,2.0,February,1.0,Saturday,41496.0
13150,2024-08-20,C13150,Jessica Sanchez MD,28,Female,South,Mumbai,P1270,Keyboard,Electronics,Samsung,8,46586,15364,15,Cash,Small Business,Delivered,Kumar,372688,357324,0.96,2024.0,8.0,August,3.0,Tuesday,46586.0
13151,2025-08-29,C13151,Jennifer Dunn,27,Female,South,Pune,P8143,Monitor,Electronics,Samsung,4,77832,11083,0,Net Banking,Corporate,Cancelled,Raj,311328,300245,0.96,2025.0,8.0,August,3.0,Friday,77832.0
13152,2025-08-10,C13152,Joseph Hale,27,Female,West,Mumbai,P3159,Monitor,Accessories,Logitech,7,23372,32317,15,Unknown,Consumer,Cancelled,Arun,163604,131287,0.8,2025.0,8.0,August,3.0,Sunday,23372.0
13153,,C13153,Mr. Matthew Mitchell,49,Female,East,Pune,P2447,Tablet,Electronics,HP,9,16950,46426,5,Credit Card,Corporate,Returned,Raj,152550,106124,0.7,,,,,,16950.0
13154,2024-07-26,C13154,James Howell,54,Male,East,Bangalore,P6080,Mouse,Accessories,Dell,8,46356,3307,20,UPI,Corporate,Delivered,Kumar,370848,367541,0.99,2024.0,7.0,July,3.0,Friday,46356.0
13155,2025-02-08,C13155,Brandon Le,44,Female,West,Pune,P9560,Tablet,Accessories,Samsung,1,37536,30175,5,Credit Card,Consumer,Cancelled,Kumar,37536,7361,0.2,2025.0,2.0,February,1.0,Saturday,37536.0
13156,2025-04-14,C13156,Gary Payne,28,Male,South,Hyderabad,P7061,Laptop,Accessories,Lenovo,5,20028,9934,15,Debit Card,Corporate,Pending,Raj,100140,90206,0.9,2025.0,4.0,April,2.0,Monday,20028.0
13157,2025-09-13,C13157,Wesley Roberts,55,Female,South,Pune,P4459,Mouse,Electronics,Logitech,9,41123,55691,5,Debit Card,Corporate,Delivered,Kumar,370107,314416,0.85,2025.0,9.0,September,3.0,Saturday,41123.0
13158,2025-10-03,C13158,Jessica Rodriguez,52,Male,North,Hyderabad,P3291,Keyboard,Electronics,Logitech,2,73091,43527,10,Unknown,Corporate,Returned,Priya,146182,102655,0.7,2025.0,10.0,October,4.0,Friday,73091.0
13159,2025-09-14,C13159,Kristin Rich DDS,24,Female,South,Bangalore,P9621,Tablet,Electronics,Samsung,9,70839,40267,20,UPI,Corporate,Pending,Kumar,637551,597284,0.94,2025.0,9.0,September,3.0,Sunday,70839.0
13160,2025-11-29,C13160,Stephanie Moss,51,Female,South,Mumbai,P8729,Unknown Product,Accessories,Lenovo,5,59368,18504,10,UPI,Small Business,Delivered,Priya,296840,278336,0.94,2025.0,11.0,November,4.0,Saturday,59368.0
13161,2025-10-13,C13161,Carol Johnson,42,Male,South,Chennai,P1634,  Monitor  ,Electronics,HP,9,1046,25943,15,Cash,Corporate,Returned,Divya,9414,-16529,-1.76,2025.0,10.0,October,4.0,Monday,1046.0
13162,2025-02-09,C13162,Chris Gordon,34,Female,East,Pune,P5918,Mouse,Accessories,Unknown Brand,6,63638,32224,20,Net Banking,Corporate,Cancelled,Arun,381828,349604,0.92,2025.0,2.0,February,1.0,Sunday,63638.0
13163,2025-09-13,C13163,Juan Dixon,47,Male,South,Pune,P4736,Keyboard,Electronics,HP,2,30039,44136,5,Debit Card,Corporate,Cancelled,Kumar,60078,15942,0.27,2025.0,9.0,September,3.0,Saturday,30039.0
13164,2025-09-20,C13164,Gregory Hall,54,Male,West,Hyderabad,P4862,Keyboard,Electronics,Dell,1,37719,23323,15,Net Banking,Small Business,Pending,Priya,37719,14396,0.38,2025.0,9.0,September,3.0,Saturday,37719.0
13165,2026-01-13,C13165,Amy Hansen,52,Male,South,Pune,P8784,Printer,Electronics,HP,5,18873,58560,20,Debit Card,Small Business,Pending,Kumar,94365,35805,0.38,2026.0,1.0,January,1.0,Tuesday,18873.0
13166,2024-07-31,C13166,Reginald Shields,26,Female,South,Pune,P8643,Keyboard,Electronics,Logitech,9,21095,20399,5,Cash,Consumer,Delivered,Divya,189855,169456,0.89,2024.0,7.0,July,3.0,Wednesday,21095.0
13167,2025-10-29,C13167,John Merritt,36,Female,North,Bangalore,P9634,Mouse,Electronics,Apple,3,35135,42437,20,Credit Card,Corporate,Pending,Raj,105405,62968,0.6,2025.0,10.0,October,4.0,Wednesday,35135.0
13168,2025-05-04,C13168,Daniel Mahoney,28,Female,East,Delhi,P5129,Mobile,Accessories,Logitech,2,62610,20481,20,UPI,Corporate,Delivered,Kumar,125220,104739,0.84,2025.0,5.0,May,2.0,Sunday,62610.0
13169,2026-04-21,C13169,Jason Villarreal,29,Female,North,Delhi,P9341,Monitor,Accessories,HP,7,12757,52117,15,XYZPay,Consumer,Pending,Priya,89299,37182,0.42,2026.0,4.0,April,2.0,Tuesday,12757.0
13170,2024-07-03,C13170,Michael Johnson,46,Male,North,Delhi,P4710,Mobile,Electronics,Apple,9,46184,15762,0,Debit Card,Small Business,Pending,Divya,415656,399894,0.96,2024.0,7.0,July,3.0,Wednesday,46184.0
13171,2026-01-30,C13171,Sarah Campbell,37,Female,West,Pune,P4077,Tablet,Accessories,Logitech,1,67719,38283,15,Net Banking,Consumer,Returned,Raj,67719,29436,0.43,2026.0,1.0,January,1.0,Friday,67719.0
13172,2025-11-04,C13172,Taylor Taylor,50,Female,East,Hyderabad,P9287,Mouse,Accessories,Samsung,3,26988,3628,0,Debit Card,Small Business,Returned,Arun,80964,77336,0.96,2025.0,11.0,November,4.0,Tuesday,26988.0
13173,2024-09-12,C13173,Jason Russell,38,Unknown Gender,East,Pune,P7960,Mobile,Electronics,HP,8,9198,16342,20,UPI,Corporate,Delivered,Arun,73584,57242,0.78,2024.0,9.0,September,3.0,Thursday,9198.0
13174,2025-02-27,C13174,Kevin Thornton,57,Male,West,Bangalore,P3336,Monitor,Accessories,Dell,3,25474,57762,5,Cash,Corporate,Pending,Priya,76422,18660,0.24,2025.0,2.0,February,1.0,Thursday,25474.0
13175,2026-03-12,C13175,Angela Hansen,38,Male,North,Mumbai,P2650,Printer,Electronics,Dell,6,19687,59785,0,Credit Card,Small Business,Returned,Arun,118122,58337,0.49,2026.0,3.0,March,1.0,Thursday,19687.0
13176,2025-03-16,C13176,Trevor Trujillo,31,Female,North,Mumbai,P4194,Monitor,Electronics,HP,1,49940,24605,0,Debit Card,Consumer,Returned,Divya,49940,25335,0.51,2025.0,3.0,March,1.0,Sunday,49940.0
13177,2025-09-09,C13177,Kathryn Montoya,47,Unknown Gender,West,Hyderabad,P8592,Printer,Electronics,Dell,6,67822,22176,0,Debit Card,Small Business,Returned,Priya,406932,384756,0.95,2025.0,9.0,September,3.0,Tuesday,67822.0
13178,2024-08-13,C13178,Molly Jackson,39,Female,North,Delhi,P4914,Laptop,Electronics,Logitech,8,74387,48876,5,Cash,Corporate,Returned,Arun,595096,546220,0.92,2024.0,8.0,August,3.0,Tuesday,74387.0
13179,2025-08-15,C13179,Yvonne Arnold,23,Female,West,Mumbai,P7386,Mobile,Accessories,HP,2,57345,9069,0,Debit Card,Consumer,Delivered,Priya,114690,105621,0.92,2025.0,8.0,August,3.0,Friday,57345.0
13180,2025-06-09,C13180,Cynthia Atkinson,18,Female,West,Hyderabad,P1824,Printer,Electronics,HP,2,4048712,12149,0,Cash,Corporate,Cancelled,Arun,8097424,8085275,1.0,2025.0,6.0,June,2.0,Monday,4048712.0
13181,2026-05-05,C13181,Christine Chang,24,Male,North,Delhi,P1575,Printer,Accessories,Lenovo,1,46555,7209,15,Debit Card,Corporate,Delivered,Raj,46555,39346,0.85,2026.0,5.0,May,2.0,Tuesday,46555.0
13182,2025-01-08,C13182,Mathew Ramirez,58,Male,East,Delhi,P8191,Mouse,Electronics,Logitech,8,33237,23332,20,Credit Card,Corporate,Cancelled,Kumar,265896,242564,0.91,2025.0,1.0,January,1.0,Wednesday,33237.0
13183,2025-08-15,C13183,William Durham,39,Unknown Gender,North,Mumbai,P7832,Keyboard,Accessories,Apple,8,29105,29908,0,Debit Card,Consumer,Delivered,Raj,232840,202932,0.87,2025.0,8.0,August,3.0,Friday,29105.0
13184,2025-09-26,C13184,Diana Moore,21,Male,South,Bangalore,P9048,Mouse,Electronics,Apple,5,1184,11688,5,Net Banking,Small Business,Returned,Raj,5920,-5768,-0.97,2025.0,9.0,September,3.0,Friday,1184.0
13185,2025-06-12,C13185,Yvonne Weaver,41,Male,North,Chennai,P1627,Keyboard,Electronics,Samsung,7,70556,34673,0,Cash,Small Business,Delivered,Raj,493892,459219,0.93,2025.0,6.0,June,2.0,Thursday,70556.0
13186,2025-02-25,C13186,Michael Peterson,21,Female,North,PUNE,P5072,Tablet,Accessories,Dell,3,44545,26986,15,Net Banking,Corporate,Cancelled,Kumar,133635,106649,0.8,2025.0,2.0,February,1.0,Tuesday,44545.0
13187,2026-01-10,C13187,Debbie Bush,18,Female,West,Bangalore,P8426,Printer,Electronics,HP,9,31100,32858,15,Net Banking,Corporate,Cancelled,Kumar,279900,247042,0.88,2026.0,1.0,January,1.0,Saturday,31100.0
13188,2026-01-06,C13188,Tara Knight,21,Female,North,Bangalore,P3717,Mouse,Accessories,Dell,4,78312,20303,20,Cash,Corporate,Cancelled,Divya,313248,292945,0.94,2026.0,1.0,January,1.0,Tuesday,78312.0
13189,2025-03-08,C13189,Adam Owens,56,Female,North,Delhi,P1739,Mobile,Electronics,Dell,9,11337,14348,0,Credit Card,Small Business,Returned,Divya,102033,87685,0.86,2025.0,3.0,March,1.0,Saturday,11337.0
13190,2025-12-10,C13190,Trevor Oneill,52,Female,West,Chennai,P6169,Monitor,Accessories,Dell,5,57237,43075,0,Net Banking,Corporate,Returned,Divya,286185,243110,0.85,2025.0,12.0,December,4.0,Wednesday,57237.0
13191,2026-05-23,C13191,Norman Garza,45,Female,East,Bangalore,P2087,Laptop,Electronics,Unknown Brand,3,42956,57278,15,Net Banking,Corporate,Returned,Priya,128868,71590,0.56,2026.0,5.0,May,2.0,Saturday,42956.0
13192,2026-06-11,C13192,Jenna Parker,19,Male,South,Mumbai,P7188,Monitor,Electronics,Samsung,1,32919,41440,10,Net Banking,Small Business,Cancelled,Divya,32919,-8521,-0.26,2026.0,6.0,June,2.0,Thursday,32919.0
13193,2024-06-29,C13193,Michelle Brown,28,Female,West,Pune,P5797,Keyboard,Electronics,Lenovo,3,9369,49484,20,Cash,Corporate,Pending,Raj,28107,-21377,-0.76,2024.0,6.0,June,2.0,Saturday,9369.0
13194,2025-08-29,C13194,Joseph Clements,47,Male,West,Mumbai,P2071,Printer,Accessories,HP,6,46730,18362,5,Cash,Consumer,Delivered,Arun,280380,262018,0.93,2025.0,8.0,August,3.0,Friday,46730.0
13195,2024-08-08,C13195,Terry Lucas,27,Male,West,Mumbai,P3354,Mouse,Electronics,Apple,8,25811,35335,15,UPI,Small Business,Returned,Kumar,206488,171153,0.83,2024.0,8.0,August,3.0,Thursday,25811.0
13196,2024-09-11,C13196,Brenda Levine,51,Female,South,Mumbai,P8383,Unknown Product,Electronics,Samsung,3,31706,58916,15,Net Banking,Consumer,Pending,Arun,95118,36202,0.38,2024.0,9.0,September,3.0,Wednesday,31706.0
13197,2025-11-02,C13197,Anna Nguyen,55,Female,North,Chennai,P9615,Keyboard,Electronics,Logitech,9,31435,35738,20,UPI,Corporate,Cancelled,Divya,282915,247177,0.87,2025.0,11.0,November,4.0,Sunday,31435.0
13198,2025-05-19,C13198,Juan Garcia MD,34,Female,North,Hyderabad,P1095,Mouse,Electronics,Apple,4,25978,59797,5,Net Banking,Consumer,Returned,Priya,103912,44115,0.42,2025.0,5.0,May,2.0,Monday,25978.0
13199,2025-11-05,C13199,Ray Cunningham,43,Male,East,Unknown City,P5747,Tablet,Electronics,Unknown Brand,5,66916,7702,10,Cash,Corporate,Pending,Raj,334580,326878,0.98,2025.0,11.0,November,4.0,Wednesday,66916.0
13200,2025-06-16,C13200,Janet Anderson,34,Male,North,Hyderabad,P6521,Tablet,Accessories,Logitech,6,57563,54274,20,Cash,Corporate,Cancelled,Divya,345378,291104,0.84,2025.0,6.0,June,2.0,Monday,57563.0
13201,2025-11-24,C13201,John Jacobs Jr.,27,Male,North,Chennai,P4405,Mobile,Accessories,Unknown Brand,6,77582,16692,0,Debit Card,Small Business,Pending,Priya,465492,448800,0.96,2025.0,11.0,November,4.0,Monday,77582.0
13202,2025-09-14,C13202,Melissa Brown,38,Female,West,Pune,P8815,Keyboard,Accessories,Apple,5,25645,19427,0,Cash,Small Business,Pending,Raj,128225,108798,0.85,2025.0,9.0,September,3.0,Sunday,25645.0
13203,2024-08-18,C13203,Robert Hawkins,31,Female,South,Delhi,P4461,Mouse,Accessories,Lenovo,9,1497,39437,10,Cash,Corporate,Cancelled,Raj,13473,-25964,-1.93,2024.0,8.0,August,3.0,Sunday,1497.0
13204,2025-07-16,C13204,Erin Suarez DVM,44,Male,West,Chennai,P2177,Printer,Electronics,Samsung,7,5467,49210,5,Net Banking,Small Business,Cancelled,Kumar,38269,-10941,-0.29,2025.0,7.0,July,3.0,Wednesday,5467.0
13205,2025-03-18,C13205,Steven Jordan,21,Male,East,Hyderabad,P1061,Mobile,Electronics,HP,3,22924,13109,15,UPI,Corporate,Returned,Arun,68772,55663,0.81,2025.0,3.0,March,1.0,Tuesday,22924.0
13206,2024-10-02,C13206,Leslie Conley,41,Male,South,Bangalore,P2674,Tablet,Electronics,HP,1,27413,33026,20,Cash,Corporate,Pending,Kumar,27413,-5613,-0.2,2024.0,10.0,October,4.0,Wednesday,27413.0
13207,2025-07-01,C13207,Lori Davis,28,Female,South,Hyderabad,P9583,Printer,Accessories,Unknown Brand,9,73779,57580,20,Credit Card,Consumer,Delivered,Divya,664011,606431,0.91,2025.0,7.0,July,3.0,Tuesday,73779.0
13208,2025-02-01,C13208,Mark Dennis II,30,Male,West,Chennai,P6648,Laptop,Electronics,Logitech,4,40558,19457,15,Net Banking,Consumer,Returned,Arun,162232,142775,0.88,2025.0,2.0,February,1.0,Saturday,40558.0
13209,2026-03-02,C13209,Dawn Mendez,55,Male,North,Chennai,P4673,Keyboard,Electronics,HP,8,40241,51242,15,Credit Card,Corporate,Delivered,Raj,321928,270686,0.84,2026.0,3.0,March,1.0,Monday,40241.0
13210,2026-02-12,C13210,Audrey Padilla,30,Female,West,Bangalore,P4935,Monitor,Accessories,Samsung,6,74863,19939,20,Credit Card,Corporate,Delivered,Raj,449178,429239,0.96,2026.0,2.0,February,1.0,Thursday,74863.0
13211,2024-12-03,C13211,Melissa Wilson,50,Male,West,Pune,P6127,Tablet,Accessories,HP,5,70986,48599,20,Credit Card,Small Business,Delivered,Priya,354930,306331,0.86,2024.0,12.0,December,4.0,Tuesday,70986.0
13212,2024-07-05,C13212,Michelle Smith,28,Female,West,Bangalore,P6303,Tablet,Accessories,Apple,2,10788,52444,20,UPI,Small Business,Pending,Raj,21576,-30868,-1.43,2024.0,7.0,July,3.0,Friday,10788.0
13213,2025-03-29,C13213,Melissa Villa,36,Male,South,Pune,P5422,Monitor,Electronics,Samsung,2,11706,46780,0,Cash,Corporate,Pending,Kumar,23412,-23368,-1.0,2025.0,3.0,March,1.0,Saturday,11706.0
13214,2025-07-08,C13214,Cheryl Johnson,27,Male,North,Mumbai,P9868,Monitor,Electronics,Lenovo,1,32224,53990,5,Credit Card,Consumer,Cancelled,Divya,32224,-21766,-0.68,2025.0,7.0,July,3.0,Tuesday,32224.0
13215,2025-04-02,C13215,Christina Davis,47,Male,South,Hyderabad,P1865,Keyboard,Electronics,Unknown Brand,9,28467,13174,10,Debit Card,Small Business,Delivered,Priya,256203,243029,0.95,2025.0,4.0,April,2.0,Wednesday,28467.0
13216,2025-05-03,C13216,Misty Atkinson,38,Male,West,Mumbai,P3567,Mobile,Accessories,Logitech,7,23851,27398,20,Debit Card,Consumer,Delivered,Kumar,166957,139559,0.84,2025.0,5.0,May,2.0,Saturday,23851.0
13217,2026-06-12,C13217,Monica Chavez,33,Female,North,HYDERABAD,P1354,Monitor,Electronics,HP,9,21841,42285,5,Net Banking,Consumer,Delivered,Divya,196569,154284,0.78,2026.0,6.0,June,2.0,Friday,21841.0
13218,2024-09-12,C13218,Charles Torres,42,Female,West,mumbai,P8159,Tablet,Electronics,Apple,1,18449,46598,10,Cash,Small Business,Delivered,Priya,18449,-28149,-1.53,2024.0,9.0,September,3.0,Thursday,18449.0
13219,2025-10-17,C13219,Erica Young,45,Female,North,Pune,P4775,Printer,Accessories,Lenovo,7,50164,48955,5,Debit Card,Consumer,Delivered,Kumar,351148,302193,0.86,2025.0,10.0,October,4.0,Friday,50164.0
13220,2024-11-21,C13220,Daniel Stephenson,24,Female,South,Bangalore,P3399,Monitor,Accessories,HP,2,68580,54689,0,Cash,Corporate,Pending,Raj,137160,82471,0.6,2024.0,11.0,November,4.0,Thursday,68580.0
13221,2026-04-04,C13221,Unknown Customer,19,Female,South,Bangalore,P7399,Laptop,Electronics,Dell,1,28514,19399,0,Cash,Small Business,Returned,Priya,28514,9115,0.32,2026.0,4.0,April,2.0,Saturday,28514.0
13222,2025-05-24,C13222,Joseph Cobb,46,Male,North,Unknown City,P2916,Tablet,Electronics,HP,1,15161,22045,0,Net Banking,Consumer,Delivered,Kumar,15161,-6884,-0.45,2025.0,5.0,May,2.0,Saturday,15161.0
13223,2025-08-12,C13223,Brittany Thomas,38,Male,South,Chennai,P4706,Monitor,Electronics,HP,1,26483,38889,15,Debit Card,Consumer,Delivered,Raj,26483,-12406,-0.47,2025.0,8.0,August,3.0,Tuesday,26483.0
13224,2025-07-24,C13224,David Yates,57,Male,East,Delhi,P2236,Monitor,Accessories,Dell,3,70578,18122,15,Debit Card,Consumer,Pending,Raj,211734,193612,0.91,2025.0,7.0,July,3.0,Thursday,70578.0
13225,2024-08-26,C13225,Taylor Benton,38,Female,South,Hyderabad,P7914,Keyboard,Electronics,Apple,2,79150,24767,20,Net Banking,Corporate,Pending,Kumar,158300,133533,0.84,2024.0,8.0,August,3.0,Monday,79150.0
13226,2024-08-30,C13226,Kerry Scott,57,Male,East,Chennai,P6438,Mouse,Electronics,Samsung,9,57770,11470,5,Cash,Corporate,Cancelled,Arun,519930,508460,0.98,2024.0,8.0,August,3.0,Friday,57770.0
13227,2025-06-27,C13227,Jesse Singh,55,Male,South,Mumbai,P6641,Mobile,Accessories,Apple,3,5086,27696,10,Debit Card,Corporate,Delivered,Arun,15258,-12438,-0.82,2025.0,6.0,June,2.0,Friday,5086.0
